millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137054,1196,657,1202,649,24,0,0,2725,1,0.975,0.101275,0.113832,-0.988325,-0.152807,0.135305,-0.97895,-57.793472,-139.130463,486.406372,-56.479794,-143.727661,487.016235,-52.490234,-145.836319,486.346649,-48.187389,-144.218079,484.789886,-46.093193,-139.847473,483.257843,-47.04076,-135.005386,482.753693,-51.362049,-133.183716,483.317566,-55.663006,-134.764328,484.874329,-0.149391,-149.644043,509.816132,1.690883,-154.049118,510.709381,5.916427,-155.791199,511.19989,10.043727,-153.838669,511.000336,11.643958,-149.343719,510.2276,9.787992,-144.950516,509.334351,5.574113,-143.224152,508.843811,1.15354,-144.883667,509.244751,-23.959581,-109.939369,502.407745,-0.087065,0.104948,-0.020886, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137098,1196,657,1202,649,24,0,0,2726,1,0.975,0.100264,0.109944,-0.988868,-0.172929,0.133271,-0.975876,-57.109566,-137.621231,481.067291,-55.788494,-142.210068,481.583496,-51.804287,-144.289978,480.814117,-47.51683,-142.641144,479.209869,-45.43737,-138.256836,477.71048,-46.386963,-133.426147,477.299194,-50.705425,-131.628937,477.963654,-54.993301,-133.238998,479.567902,-0.412987,-144.360168,491.850281,1.305786,-148.85614,493.085541,5.471698,-150.753052,494.106964,9.64004,-148.920654,494.316193,11.350085,-144.437454,493.590698,9.604387,-139.9487,492.355438,5.44465,-138.078735,491.334045,0.973264,-139.601852,491.279724,-24.736423,-109.615829,501.828278,-0.093145,0.107911,0.000542, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137142,1196,657,1202,649,24,0,0,2727,1,0.975,0.115317,0.099773,-0.988305,-0.149955,0.113769,-0.982125,-56.820045,-137.399429,479.913544,-55.541885,-142.002853,480.403839,-51.567211,-144.122452,479.660675,-47.249516,-142.515152,478.119415,-45.117989,-138.148895,476.682892,-46.023884,-133.30928,476.305695,-50.335152,-131.465378,476.93576,-54.652916,-133.035278,478.47702,0.080325,-149.89917,509.896332,1.952645,-154.26976,510.852417,6.176137,-155.959091,511.346405,10.267291,-153.966202,511.088928,11.818084,-149.468094,510.230804,9.929583,-145.111115,509.274719,5.719498,-143.437943,508.780731,1.33472,-145.134827,509.234344,-24.108452,-110.073509,503.163116,-0.101335,0.082125,-0.003253, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137196,1200,656,1202,649,24,0,0,2728,1,0.975,0.101647,0.109739,-0.988749,-0.141857,0.130056,-0.981306,-57.355305,-139.042175,485.252197,-56.030617,-143.629074,485.840149,-52.047939,-145.717712,485.130646,-47.766243,-144.081985,483.539307,-45.694405,-139.707169,481.998322,-46.651413,-134.874893,481.512909,-50.966049,-133.073669,482.119873,-55.246735,-134.671066,483.711212,0.438785,-151.21051,514.643616,2.207757,-155.629395,515.69519,6.37861,-157.436859,516.400879,10.501227,-155.560257,516.347412,12.14664,-151.105988,515.56604,10.357871,-146.697327,514.514526,6.196753,-144.909607,513.808777,1.779695,-146.484863,514.041992,-23.685722,-110.034935,502.189087,-0.09365,0.102722,-0.018505, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137240,1211,652,1202,649,24,0,0,2729,1,0.975,0.094989,0.089082,-0.991485,-0.154782,0.116963,-0.981001,-57.342598,-139.299866,485.544586,-55.987015,-143.872177,486.252106,-51.994625,-145.949463,485.619995,-47.730804,-144.310562,484.018524,-45.69537,-139.942963,482.385834,-46.689812,-135.118073,481.77356,-51.008602,-133.338287,482.310455,-55.269424,-134.938385,483.911926,0.320284,-148.495285,505.007568,2.140672,-152.887848,506.042084,6.33333,-154.636017,506.691132,10.434309,-152.702194,506.574493,12.02771,-148.227432,505.760498,10.188139,-143.846497,504.725983,6.006742,-142.117462,504.076935,1.610103,-143.752213,504.377045,-24.399609,-109.553314,501.085754,-0.097956,0.106404,0.001651, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137283,1211,651,1202,649,24,0,0,2730,1,0.975,0.111529,0.099418,-0.988776,-0.137214,0.110353,-0.984375,-56.658077,-137.903046,481.105042,-55.340218,-142.499725,481.658447,-51.360611,-144.591736,480.896973,-47.077045,-142.951569,479.266724,-44.998886,-138.567947,477.722656,-45.944614,-133.727966,477.269775,-50.258949,-131.9216,477.930725,-54.542336,-133.522278,479.560974,0.566158,-150.086151,510.31131,2.365981,-154.486206,511.414917,6.550165,-156.250122,512.08374,10.658867,-154.330597,511.926056,12.271089,-149.861084,511.034149,10.45121,-145.473801,509.930542,6.279454,-143.729721,509.261688,1.878269,-145.342743,509.59726,-23.747881,-110.202278,503.101074,-0.103091,0.080532,-0.004145, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137327,1211,651,1202,649,24,0,0,2731,1,0.975,0.09407,0.10502,-0.990011,-0.148982,0.12074,-0.981441,-57.476635,-139.747177,487.388092,-56.19455,-144.331345,487.942566,-52.241642,-146.442642,487.22937,-47.958714,-144.841888,485.66626,-45.855293,-140.49321,484.168915,-46.767738,-135.668076,483.720703,-51.055565,-133.83844,484.327637,-55.33754,-135.401855,485.890747,0.551628,-149.814865,509.491516,2.322957,-154.22879,510.609863,6.48723,-156.028671,511.394897,10.598324,-154.144897,511.38681,12.232759,-149.688126,510.590332,10.439792,-145.284271,509.472015,6.285035,-143.50592,508.686951,1.877004,-145.086334,508.866333,-23.477253,-110.243065,502.536652,-0.096016,0.104082,-0.019831, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137368,1211,651,1202,649,24,0,0,2732,1,0.975,0.09293,0.10133,-0.990503,-0.161142,0.122439,-0.979307,-57.038731,-138.718994,483.735382,-55.721657,-143.306519,484.281189,-51.748013,-145.393005,483.521484,-47.471661,-143.754333,481.901306,-45.397724,-139.37793,480.36972,-46.343399,-134.547318,479.925293,-50.65147,-132.74559,480.583618,-54.927731,-134.345322,482.203796,0.263844,-146.877228,499.690521,1.98573,-151.338287,500.949921,6.141959,-153.198975,501.864532,10.290973,-151.351547,501.89856,11.984343,-146.885696,501.032074,10.237043,-142.435226,499.772675,6.090581,-140.599655,498.858063,1.646722,-142.131516,498.980804,-24.371027,-109.827141,501.514374,-0.099613,0.106539,0.002432, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137420,1211,651,1202,649,24,0,0,2733,1,0.975,0.1073,0.1019,-0.988991,-0.132991,0.114114,-0.984526,-56.540474,-137.556442,479.604065,-55.216415,-142.145905,480.073425,-51.243629,-144.210236,479.215576,-46.9762,-142.539749,477.53299,-44.912552,-138.141586,476.011292,-45.859398,-133.311127,475.640564,-50.169399,-131.528839,476.39978,-54.43877,-133.158905,478.082367,0.680715,-150.466522,511.339844,2.49296,-154.847839,512.357788,6.668634,-156.598907,513.044128,10.754804,-154.680435,512.996826,12.344372,-150.223343,512.243652,10.51292,-145.852051,511.225677,6.346873,-144.120148,510.539337,1.962581,-145.74382,510.768707,-23.767628,-110.359398,503.154572,-0.104787,0.078162,-0.002799, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137461,1211,651,1202,649,24,0,0,2734,1,0.975,0.097665,0.102256,-0.989952,-0.147283,0.122121,-0.981526,-56.983166,-138.56163,482.76062,-55.678959,-143.156601,483.299927,-51.71627,-145.252792,482.502838,-47.443169,-143.620514,480.836273,-45.362625,-139.244232,479.27652,-46.292068,-134.407608,478.834106,-50.591278,-132.595627,479.534302,-54.864655,-134.187897,481.200867,0.491031,-149.947998,509.632294,2.260761,-154.375748,510.773926,6.436415,-156.183868,511.546173,10.564479,-154.297867,511.496674,12.211385,-149.830338,510.654388,10.419823,-145.41362,509.512756,6.254707,-143.627151,508.740479,1.831657,-145.205963,508.960999,-23.543222,-110.292053,502.13147,-0.097177,0.101156,-0.01784, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137503,1211,651,1202,649,24,1,1,2735,1,0.975,0.097473,0.104488,-0.989738,-0.144985,0.121634,-0.981929,-56.997734,-138.663605,483.159576,-55.690937,-143.246582,483.670654,-51.734692,-145.327881,482.853699,-47.473129,-143.687042,481.187286,-45.401962,-139.313385,479.647552,-46.333981,-134.489487,479.234009,-50.626472,-132.690704,479.9534,-54.888935,-134.291748,481.619843,0.607304,-151.024628,513.180908,2.456371,-155.401978,514.138,6.665866,-157.109695,514.56604,10.759301,-155.136612,514.214355,12.327893,-150.6492,513.288879,10.463464,-146.287003,512.331787,6.269008,-144.594604,511.903717,1.889048,-146.266159,512.453735,-23.497677,-110.326973,502.300751,-0.09295,0.10749,-0.022787, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137641,1211,651,2416,212,24,0,0,2738,1,0.975,0.099314,0.102352,-0.989778,-0.148733,0.130042,-0.98029,-56.766842,-138.093628,481.286285,-55.456886,-142.68071,481.835876,-51.49902,-144.768021,481.032837,-47.238941,-143.131042,479.347626,-45.171856,-138.757339,477.767426,-46.10738,-133.927658,477.311829,-50.400917,-132.126099,478.020874,-54.661343,-133.722549,479.706085,0.479308,-149.340225,507.987671,2.236469,-153.774551,509.069366,6.398313,-155.606644,509.890717,10.52166,-153.747894,509.970581,12.175667,-149.292801,509.262146,10.396763,-144.866547,508.18045,6.242338,-143.056274,507.3591,1.819412,-144.615524,507.451752,-23.473082,-110.324036,502.441589,-0.094004,0.10144,-0.019509, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137684,1211,651,2416,212,24,0,0,2739,1,0.975,0.101774,0.114246,-0.988226,-0.151584,0.123542,-0.980693,-56.782784,-138.090622,481.37088,-55.461815,-142.688904,481.884094,-51.479862,-144.77121,481.078217,-47.196152,-143.116425,479.425323,-45.119499,-138.722107,477.893646,-46.065411,-133.881531,477.480743,-50.383862,-132.083176,478.18631,-54.668369,-133.698105,479.839203,0.568171,-150.773941,512.266541,2.390411,-155.156662,513.302734,6.579832,-156.892136,513.883179,10.673123,-154.95105,513.667847,12.259748,-150.479843,512.782837,10.419403,-146.110397,511.746582,6.243003,-144.392883,511.166138,1.858522,-146.031464,511.567444,-23.423859,-110.332733,502.134003,-0.092726,0.106862,-0.024034, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137736,1211,651,2416,212,24,0,0,2740,1,0.975,0.087524,0.106431,-0.990461,-0.156691,0.122647,-0.980003,-57.505035,-139.789612,487.026001,-56.150097,-144.353973,487.538208,-52.169476,-146.389526,486.73587,-47.92107,-144.702835,485.088959,-45.892754,-140.309601,483.562225,-46.876991,-135.499191,483.149414,-51.190189,-133.750229,483.852386,-55.439724,-135.397812,485.499268,0.30831,-147.111618,500.034821,1.998584,-151.578552,501.390411,6.133638,-153.45842,502.409851,10.284635,-151.630707,502.49588,12.000363,-147.173386,501.598175,10.28236,-142.716843,500.242554,6.156618,-140.864288,499.223145,1.710675,-142.371017,499.282043,-24.291079,-110.010284,501.578613,-0.097166,0.10529,-0.000933, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137777,1211,651,2416,212,24,0,0,2741,1,0.975,0.116582,0.101631,-0.987967,-0.142431,0.118496,-0.982686,-56.217545,-136.863159,477.096039,-54.916904,-141.466873,477.555023,-50.94725,-143.557373,476.701019,-46.660755,-141.909592,475.034302,-44.567104,-137.517303,473.531189,-45.488747,-132.675766,473.173553,-49.797623,-130.86412,473.926178,-54.085953,-132.471558,475.592926,0.384579,-147.449875,501.108337,2.063413,-151.92189,502.406799,6.177763,-153.82518,503.501892,10.313605,-152.025269,503.752136,12.028605,-147.581238,503.010895,10.322066,-143.116013,501.712433,6.213228,-141.240448,500.61734,1.775895,-142.7285,500.511932,-23.736706,-110.422607,503.068298,-0.105383,0.076269,-0.004024, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137820,1211,651,2416,212,24,0,0,2742,1,0.975,0.109486,0.112486,-0.987603,-0.141232,0.122629,-0.982352,-57.038658,-139.146027,484.906677,-55.770615,-143.751877,485.370941,-51.80603,-145.872772,484.595306,-47.492298,-144.265259,483.034088,-45.355881,-139.897446,481.601868,-46.248646,-135.056244,481.249725,-50.552444,-133.209518,481.913239,-54.866821,-134.779648,483.474426,0.657427,-151.360931,514.019836,2.399794,-155.791336,515.20282,6.553086,-157.617966,516.02771,10.677317,-155.754913,516.011414,12.340497,-151.30101,515.163391,10.575437,-146.88121,513.980469,6.432109,-145.077057,513.155518,2.013681,-146.630524,513.336853,-23.334713,-110.605125,502.659576,-0.099115,0.094777,-0.019847, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137862,1211,651,2416,212,24,0,0,2743,1,0.975,0.118076,0.108079,-0.987105,-0.151627,0.140019,-0.97847,-57.103874,-140.466064,488.957001,-55.852879,-145.075653,489.372131,-51.888149,-147.208649,488.600433,-47.556023,-145.615143,487.093933,-45.393467,-141.253815,485.735138,-46.26894,-136.412872,485.440247,-50.574329,-134.547607,486.091675,-54.907532,-136.105423,487.598175,0.669133,-149.350861,507.973267,2.432303,-153.841507,509.139374,6.634611,-155.706848,510.052948,10.809227,-153.837173,510.178802,12.493671,-149.333405,509.443207,10.706424,-144.850845,508.2771,6.511403,-143.009567,507.363556,2.033824,-144.573608,507.403168,-22.953701,-110.824265,502.7005,-0.099962,0.09832,-0.026792, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137917,1211,651,2416,212,24,0,0,2744,1,0.975,0.143123,0.113188,-0.983211,-0.100174,0.149505,-0.983673,-58.75943,-148.449722,515.486328,-57.662586,-153.115021,515.980774,-53.71994,-155.457016,515.690491,-49.256088,-154.099579,514.785522,-46.889561,-149.853241,513.796021,-47.635769,-144.968384,513.47998,-51.913094,-142.873474,513.591919,-56.371731,-144.209259,514.496887,2.197356,-153.06337,520.124939,4.017804,-157.602219,521.308411,8.245949,-159.485367,522.489319,12.404587,-157.59021,522.975769,14.038699,-153.028122,522.48291,12.19145,-148.490997,521.299377,7.963934,-146.635391,520.11853,3.481233,-148.237961,519.784912,-22.058725,-111.195244,502.945343,-0.107718,0.094368,-0.029464, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137962,1212,651,2416,212,24,0,0,2745,1,0.975,0.253861,0.046721,-0.966112,0.035627,0.021788,-0.999128,-52.458355,-148.181808,504.192444,-51.559052,-152.850433,504.977478,-47.868401,-155.484268,505.947845,-43.542236,-154.526413,506.535126,-41.128326,-150.532181,506.395264,-41.782166,-145.647614,505.90332,-45.746017,-143.241348,504.639862,-50.053036,-144.207413,504.052612,6.723738,-143.399063,477.65152,8.119484,-147.912323,480.06073,11.948672,-149.81749,482.478394,15.970782,-147.958359,483.488251,17.790846,-143.428818,482.498749,16.340097,-138.92244,480.089508,12.507254,-137.074158,477.671875,8.174061,-138.575821,476.654846,-18.452806,-112.77153,503.057465,-0.119057,0.052148,-0.029679, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138005,1246,651,2416,212,24,0,0,2746,1,0.975,0.278435,-0.036913,-0.959745,0.043304,-0.108746,-0.993126,-45.892311,-137.976486,461.73938,-44.829815,-142.499817,462.615387,-41.063484,-144.85701,463.251373,-36.802944,-143.653351,463.27478,-34.557789,-139.597488,462.671936,-35.351109,-134.841156,462.033752,-39.401478,-132.741577,461.159912,-43.642418,-133.940247,461.136505,8.003432,-135.359009,444.118561,9.249111,-139.7061,446.89447,12.984807,-141.507904,449.454681,17.022442,-139.66507,450.299469,18.950691,-135.268005,448.93396,17.639853,-130.936325,446.15802,13.903884,-129.196564,443.597809,9.580622,-130.659927,442.704651,-15.630816,-113.544441,501.796173,-0.130248,0.011708,-0.03345, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138048,1370,651,2416,212,24,0,0,2747,1,0.975,0.297431,-0.134782,-0.945182,-0.004306,-0.181935,-0.983301,-38.177689,-134.523163,437.254974,-37.005482,-139.008881,439.042755,-33.157856,-141.179474,440.076263,-28.903236,-139.737778,439.750092,-26.761662,-135.542603,438.255341,-27.689264,-130.764984,436.62384,-31.799999,-128.942749,435.434052,-36.015488,-130.364273,435.760223,11.344141,-131.132599,426.098358,12.085829,-135.419647,428.967102,15.436975,-137.448334,431.755554,19.443787,-135.98378,432.830322,21.711348,-131.889771,431.561829,20.902138,-127.611031,428.693085,17.537943,-125.648132,425.904602,13.289406,-126.71653,424.746643,-8.570547,-115.859802,502.06076,-0.168468,-0.103552,-0.042598, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138092,1645,651,2416,212,24,0,0,2748,1,0.975,0.347734,-0.120382,-0.929833,0.159064,-0.176963,-0.971279,-35.246109,-135.598267,437.160706,-34.052387,-140.182541,438.836151,-30.140697,-142.417816,439.833435,-25.815571,-140.969559,439.568329,-23.637209,-136.699234,438.196136,-24.581507,-131.829681,436.69278,-28.761797,-129.933609,435.523407,-33.049255,-131.363403,435.788513,14.987391,-129.495804,419.214111,15.983996,-133.828766,422.045563,19.454782,-135.737518,424.920319,23.375492,-134.053986,426.154358,25.401123,-129.770737,425.024841,24.336212,-125.446686,422.19339,20.852913,-123.608505,419.318634,16.657177,-124.912544,418.003571,-3.356235,-116.244255,500.716248,-0.169972,-0.205749,-0.065304, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138135,1936,651,2416,212,24,0,0,2749,1,0.975,0.423557,-0.10774,-0.89944,0.239805,-0.145899,-0.959795,-32.235626,-143.070847,457.580841,-31.194174,-147.659897,459.310883,-27.519627,-149.989166,460.989227,-23.361959,-148.664536,461.632751,-21.186319,-144.462082,460.864471,-22.042585,-139.590637,459.375336,-25.94779,-137.585907,457.456116,-30.063559,-138.910339,456.812592,17.999716,-129.165176,418.518433,18.966028,-133.494812,421.363281,22.328308,-135.385529,424.392792,26.128731,-133.677567,425.832367,28.093678,-129.375961,424.838715,27.060333,-125.052864,421.993896,23.681408,-123.236069,418.964355,19.59775,-124.570091,417.428223,1.585143,-117.944702,505.038483,-0.15359,-0.264838,-0.09612, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138180,2128,639,2416,212,24,0,0,2750,1,0.975,0.463307,-0.102051,-0.880302,0.302486,-0.111344,-0.946628,-28.448511,-146.023315,464.89447,-27.422312,-150.618362,466.556244,-23.79694,-152.993179,468.321136,-19.690321,-151.727219,469.155304,-17.536633,-147.558929,468.570129,-18.386425,-142.688004,467.16684,-22.236664,-140.626251,465.143463,-26.302935,-141.896652,464.309296,21.849482,-133.681992,434.870483,22.834021,-137.984924,437.859192,26.139729,-139.757507,441.097321,29.842642,-137.907501,442.688019,31.72682,-133.524796,441.699463,30.676176,-129.230545,438.710785,27.352886,-127.534157,435.472656,23.355433,-129.014938,433.760162,6.139916,-119.144737,508.268066,-0.157725,-0.324256,-0.114555, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138222,2206,619,2416,212,24,0,0,2751,1,0.975,0.484512,-0.085438,-0.870603,0.220165,-0.076391,-0.972467,-20.731779,-148.74556,469.28183,-20.003874,-153.373749,471.348175,-16.77503,-155.855423,473.8992,-12.921222,-154.697906,475.440521,-10.73351,-150.569412,475.069275,-11.346365,-145.645905,473.281555,-14.759653,-143.500748,470.451904,-18.565985,-144.672165,468.910583,25.258778,-137.759552,451.392517,25.640965,-142.019821,454.548645,28.66037,-144.081589,457.910828,32.56847,-142.686768,459.509583,35.030071,-138.654861,458.408325,34.583023,-134.398071,455.252197,31.535049,-132.407501,451.890015,27.391335,-133.39299,450.139923,14.193293,-120.682678,512.9245,-0.161903,-0.428532,-0.1438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138267,2240,603,2416,212,24,0,0,2752,1,0.975,0.49051,-0.091656,-0.866602,0.183329,-0.059466,-0.981251,-17.875095,-153.619919,483.169708,-17.029079,-158.229156,485.292633,-13.590082,-160.628967,487.604889,-9.563269,-159.377609,488.751953,-7.341304,-155.204346,488.06192,-8.039994,-150.295258,486.189728,-11.687419,-148.240677,483.626709,-15.666394,-149.497406,482.479645,28.444933,-150.703964,495.17807,29.354347,-154.927383,498.095551,32.860394,-156.867157,500.795013,36.914158,-155.348099,501.69516,39.099003,-151.267654,500.268677,38.130272,-147.054947,497.351196,34.617382,-145.170151,494.651733,30.312708,-146.293228,493.670532,18.307831,-123.570786,522.072815,-0.163476,-0.434325,-0.177732, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138300,2268,597,2416,212,24,0,0,2753,1,0.975,0.510805,-0.090499,-0.85492,0.234623,-0.043343,-0.97112,-14.999929,-158.422546,496.832794,-14.117083,-163.083633,498.802612,-10.650678,-165.5522,501.087494,-6.62022,-164.347992,502.348969,-4.417942,-160.169907,501.848114,-5.153133,-155.219315,500.147736,-8.826999,-153.079239,497.593414,-12.813264,-154.292725,496.33194,30.45365,-153.45079,504.407776,31.419853,-157.626175,507.385712,34.938835,-159.474472,510.105042,38.952793,-157.874802,510.97287,41.068771,-153.7733,509.480774,40.043682,-149.610748,506.502838,36.51963,-147.816437,503.783508,32.248062,-149.020981,502.826752,21.599176,-125.399323,528.129028,-0.171983,-0.456381,-0.202152, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
