millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18642,0,0,0,0,64,0,0,21,1,0.975,0.169785,0.070553,-0.982952,-0.097539,0.079062,-0.992086,-64.309395,-158.698349,479.088562,-63.115612,-163.184418,479.967957,-59.341122,-165.405365,480.704681,-55.198704,-164.046249,480.867188,-53.128628,-159.905197,480.36026,-54.089409,-155.184616,479.726624,-58.113941,-153.220703,478.744141,-62.236919,-154.577026,478.581635,-4.767161,-143.67807,435.512024,-3.022229,-148.145294,437.013031,1.014712,-149.989471,438.5513,4.978902,-148.101456,439.225739,6.520425,-143.589127,438.641266,4.736238,-139.124573,437.140259,0.699239,-137.321167,435.601959,-3.588465,-138.915161,435.033081,-27.738558,-120.431282,478.299011,-0.106745,-0.005837,-0.041141, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18672,0,0,0,0,64,0,0,22,1,0.975,0.169022,0.077221,-0.982583,-0.101835,0.085207,-0.991145,-63.852879,-157.451096,475.455048,-62.649567,-161.964569,476.427979,-58.855927,-164.181305,477.221863,-54.696671,-162.787338,477.371643,-52.62344,-158.602066,476.789612,-53.596729,-153.846344,476.057922,-57.638584,-151.897568,475.022797,-61.776272,-153.287582,474.873016,-4.796013,-143.746582,436.052002,-3.071308,-148.225555,437.560364,0.964029,-150.089905,439.093842,4.94608,-148.218719,439.75412,6.514438,-143.710114,439.15448,4.750426,-139.234009,437.646118,0.715151,-137.4104,436.11264,-3.588648,-138.984375,435.558044,-27.632059,-120.451721,478.4086,-0.104446,-0.005896,-0.042398, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18693,0,0,0,0,64,0,0,23,1,0.975,0.169008,0.079524,-0.982401,-0.07784,0.077859,-0.993921,-64.172318,-158.299011,478.21283,-62.96661,-162.789398,479.096497,-59.17923,-165.003571,479.829773,-55.030663,-163.630554,479.983124,-52.964893,-159.476791,479.466736,-53.937256,-154.750565,478.8284,-57.974838,-152.79512,477.849762,-62.103855,-154.165054,477.696411,-4.568654,-146.968491,445.372253,-2.805268,-151.39061,446.848694,1.222214,-153.186813,448.332001,5.153782,-151.277695,448.953247,6.660099,-146.784164,448.348511,4.859543,-142.365677,446.87207,0.833119,-140.607941,445.388763,-3.422563,-142.22522,444.875916,-27.672434,-120.568413,478.820099,-0.10632,-0.00736,-0.042786, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18725,0,0,0,0,64,0,0,24,1,0.975,0.168907,0.078698,-0.982485,-0.095416,0.082935,-0.991977,-64.711006,-159.319473,481.541626,-63.460423,-163.791931,482.368896,-59.634846,-165.957077,482.988068,-55.478489,-164.534042,483.036407,-53.438549,-160.35994,482.485596,-54.448029,-155.651672,481.89743,-58.527618,-153.745026,481.039185,-62.66642,-155.163116,480.990845,-4.907212,-144.554474,438.552124,-3.180439,-149.018677,440.044556,0.854538,-150.870682,441.538757,4.833529,-148.99765,442.159454,6.398602,-144.499207,441.543091,4.633478,-140.038483,440.050659,0.599294,-138.226074,438.556458,-3.700168,-139.802124,438.044067,-27.785622,-120.595604,478.895508,-0.108534,-0.007556,-0.043223, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18758,0,0,0,0,64,0,0,25,1,0.975,0.166153,0.08036,-0.98282,-0.091357,0.080728,-0.992541,-64.59948,-158.061111,478.176208,-63.332825,-162.524033,478.859863,-59.470375,-164.672104,479.280609,-55.279343,-163.237076,479.191956,-53.224518,-159.064362,478.645844,-54.232964,-154.372925,478.196869,-58.360847,-152.474091,477.541443,-62.538105,-153.902374,477.630096,-5.055211,-145.042557,439.856689,-3.33894,-149.498138,441.334656,0.669297,-151.355469,442.864014,4.622043,-149.498367,443.548889,6.176742,-145.016052,442.988068,4.422188,-140.562439,441.510101,0.413261,-138.744995,439.980743,-3.861637,-140.308884,439.402069,-27.979609,-120.681618,479.104736,-0.109229,-0.00643,-0.044693, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18790,0,0,0,0,64,0,0,26,1,0.975,0.165852,0.070374,-0.983636,-0.08468,0.086283,-0.992665,-65.131462,-158.811584,480.171906,-63.907284,-163.28978,481.071167,-60.092461,-165.460098,481.693665,-55.926243,-164.037964,481.674713,-53.862343,-159.861221,481.025452,-54.842304,-155.14328,480.355835,-58.913513,-153.23822,479.503693,-63.061085,-154.653564,479.522614,-5.29019,-145.670944,441.826721,-3.566538,-150.125809,443.243866,0.439869,-151.993683,444.75528,4.38352,-150.152893,445.475647,5.927991,-145.682022,444.982941,4.167201,-141.22757,443.565796,0.158836,-139.398605,442.054352,-4.109313,-140.951004,441.444977,-28.301819,-120.605736,478.964142,-0.1089,-0.006791,-0.044825, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18832,0,0,0,0,64,0,0,27,1,0.975,0.166111,0.069398,-0.983662,-0.103662,0.087665,-0.990742,-65.479729,-158.689682,480.282654,-64.258476,-163.160446,481.037384,-60.4464,-165.354248,481.605255,-56.279358,-163.974457,481.653595,-54.209774,-159.832306,481.154083,-55.185184,-155.132874,480.641571,-59.255234,-153.188339,479.831482,-63.406151,-154.563873,479.783142,-5.811056,-144.085236,437.206787,-4.081746,-148.56897,438.638855,-0.038226,-150.448563,440.126709,3.951504,-148.595215,440.798828,5.52361,-144.095642,440.261475,3.756566,-139.613419,438.829407,-0.28786,-137.773102,437.341553,-4.600324,-139.334534,436.782928,-28.569122,-120.532875,478.910675,-0.110575,-0.005419,-0.046678, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18864,0,0,0,0,64,0,0,28,1,0.975,0.166052,0.064649,-0.983995,-0.093601,0.087063,-0.991796,-65.727356,-158.447037,479.631378,-64.517723,-162.925491,480.499542,-60.710346,-165.111633,481.104309,-56.539776,-163.711945,481.09137,-54.461899,-159.550903,480.468353,-55.4258,-154.83609,479.831665,-59.490948,-152.910873,478.995422,-63.643425,-154.304184,479.008331,-6.00399,-144.839676,439.490387,-4.290069,-149.317398,440.92627,-0.266386,-151.199249,442.420135,3.710801,-149.355179,443.096893,5.285114,-144.866409,442.56012,3.533652,-140.390091,441.124237,-0.491069,-138.547379,439.630371,-4.789871,-140.099197,439.065491,-28.866335,-120.532257,478.934753,-0.109039,-0.004662,-0.047871, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18907,0,0,0,0,64,0,0,29,1,0.975,0.173631,0.07832,-0.981691,-0.094326,0.085687,-0.991847,-65.396301,-156.691208,475.096771,-64.251564,-161.225784,476.121338,-60.510433,-163.49968,477.039459,-56.365009,-162.164047,477.313324,-54.260227,-158.002411,476.782471,-55.184216,-153.225388,476.007019,-59.168678,-151.21933,474.839783,-63.290642,-152.55336,474.565918,-6.24057,-145.3396,440.943298,-4.521291,-149.805389,442.387054,-0.488736,-151.6698,443.847382,3.494685,-149.813538,444.468842,5.069294,-145.325867,443.88739,3.312845,-140.862762,442.443634,-0.719451,-139.036774,440.983307,-5.023498,-140.598694,440.475189,-29.016434,-120.422485,478.80304,-0.107154,-0.005678,-0.050649, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18940,0,0,0,0,64,0,0,30,1,0.975,0.168466,0.074335,-0.982901,-0.095074,0.084751,-0.991856,-66.389946,-158.549683,480.903107,-65.253448,-163.08374,481.960175,-61.483688,-165.342087,482.753723,-57.292782,-163.985886,482.818909,-55.151703,-159.813736,482.117584,-56.050991,-155.034897,481.290558,-60.075142,-153.049866,480.266968,-64.243439,-154.400162,480.201782,-6.46975,-146.065262,442.888031,-4.73754,-150.524292,444.313873,-0.702684,-152.377304,445.765137,3.271187,-150.512009,446.391663,4.830322,-146.022812,445.826477,3.061493,-141.566223,444.400635,-0.97325,-139.75116,442.949402,-5.269069,-141.324722,442.437622,-29.181181,-120.570305,479.474182,-0.107521,-0.004915,-0.052867, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18973,0,0,0,0,64,0,0,31,1,0.975,0.169746,0.065023,-0.98334,-0.096115,0.082289,-0.991963,-66.367599,-158.173248,479.905426,-65.220741,-162.689545,480.821259,-61.462921,-164.95929,481.593903,-57.296906,-163.638351,481.770752,-55.177528,-159.502304,481.248199,-56.091053,-154.751389,480.578247,-60.100418,-152.739456,479.559723,-64.246071,-154.0578,479.382874,-6.636936,-145.049942,439.99173,-4.9359,-149.529205,441.433746,-0.902845,-151.414688,442.880524,3.099358,-149.574814,443.484619,4.700052,-145.089386,442.89212,2.96187,-140.612976,441.450104,-1.070736,-138.765808,440.003326,-5.391394,-140.309067,439.513794,-29.276302,-120.408424,478.977722,-0.111708,-0.005662,-0.053532, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19003,0,0,0,0,64,0,0,32,1,0.975,0.172924,0.066293,-0.982702,-0.090399,0.075845,-0.993013,-66.323433,-157.917877,479.389771,-65.17205,-162.431931,480.246002,-61.391724,-164.695938,480.910919,-57.199535,-163.370407,480.995026,-55.064342,-159.234665,480.449036,-55.972008,-154.489395,479.834045,-60.010944,-152.479431,478.927887,-64.184547,-153.800919,478.843781,-6.631685,-145.359894,440.69751,-4.937716,-149.821915,442.180267,-0.923772,-151.688553,443.648987,3.058105,-149.838943,444.243347,4.648753,-145.359131,443.615143,2.917145,-140.900742,442.132385,-1.095769,-139.072906,440.663666,-5.395065,-140.624039,440.178833,-29.296349,-120.461197,479.228149,-0.112134,-0.003944,-0.05519, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19024,0,0,0,0,64,0,0,33,1,0.975,0.172575,0.066859,-0.982725,-0.094134,0.078761,-0.992439,-66.600594,-159.005768,482.385254,-65.465698,-163.527924,483.424194,-61.708363,-165.782822,484.21875,-57.533058,-164.433823,484.303467,-55.401291,-160.274948,483.628723,-56.300415,-155.50946,482.821686,-60.31086,-153.525558,481.795258,-64.463974,-154.869186,481.710541,-6.601494,-144.512802,438.14032,-4.9021,-148.993408,439.589111,-0.887207,-150.885361,441.099701,3.092241,-149.052368,441.787201,4.678224,-144.569092,441.248871,2.940841,-140.089767,439.800049,-1.075339,-138.237411,438.289459,-5.376053,-139.776993,437.712128,-29.286743,-120.649063,479.801544,-0.11163,-0.006199,-0.054, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19055,0,0,0,0,64,0,0,34,1,0.975,0.17371,0.069346,-0.982352,-0.092046,0.08324,-0.992269,-66.491341,-158.983337,481.913452,-65.35894,-163.522247,482.97168,-61.610077,-165.795776,483.849976,-57.44278,-164.455566,484.033905,-55.314716,-160.2892,483.41568,-56.219326,-155.505997,482.597382,-60.216366,-153.503738,481.479126,-64.360336,-154.840393,481.295197,-6.585681,-145.478882,440.803192,-4.891259,-149.964432,442.259979,-0.874448,-151.860367,443.765137,3.112442,-150.028259,444.436981,4.707142,-145.542511,443.881927,2.974866,-141.058578,442.42514,-1.042852,-139.201996,440.919952,-5.350605,-140.738708,440.358276,-29.288778,-120.967514,480.283264,-0.113218,-0.007433,-0.053965, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19099,0,0,0,0,64,0,0,35,1,0.975,0.170723,0.068958,-0.982903,-0.086995,0.078332,-0.993124,-66.421822,-159.227875,482.407898,-65.276146,-163.754486,483.421143,-61.518135,-166.01358,484.246277,-57.351524,-164.666077,484.399994,-55.232689,-160.504044,483.792206,-56.147335,-155.735443,483.01825,-60.155182,-153.744461,481.953796,-64.299683,-155.08812,481.80011,-6.549978,-145.752533,441.259827,-4.847313,-150.227325,442.743134,-0.836404,-152.105133,444.274139,3.133757,-150.257721,444.956024,4.710381,-145.768661,444.389343,2.969368,-141.295807,442.906067,-1.042312,-139.457932,441.375031,-5.334716,-141.009781,440.799774,-29.215376,-121.029739,480.349976,-0.113683,-0.009089,-0.053784, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19132,0,0,0,0,64,0,0,36,1,0.975,0.171083,0.069176,-0.982825,-0.087812,0.075657,-0.99326,-66.453384,-159.303192,482.437531,-65.260612,-163.815277,483.431915,-61.463985,-166.024902,484.181519,-57.291199,-164.622696,484.247223,-55.201576,-160.434067,483.590546,-56.15852,-155.677597,482.829254,-60.206944,-153.739273,481.846588,-64.358551,-155.135788,481.780853,-6.636176,-144.649673,438.459961,-4.9866,-149.144073,439.968842,-0.996486,-151.069031,441.517365,2.997524,-149.268204,442.198395,4.628096,-144.797775,441.613007,2.939382,-140.305222,440.104126,-1.051741,-138.420914,438.555603,-5.362723,-139.921066,437.978424,-29.376617,-121.433884,481.931458,-0.111106,-0.012935,-0.052395, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19154,0,0,0,0,64,0,0,37,1,0.975,0.171548,0.080001,-0.981922,-0.089811,0.088925,-0.991981,-66.904861,-159.436035,484.495728,-65.719444,-163.946014,485.292633,-61.906906,-166.184402,485.879517,-57.703724,-164.827957,485.912598,-55.583981,-160.674606,485.372528,-56.520218,-155.934357,484.816071,-60.59436,-153.948044,483.988739,-64.780685,-155.299759,483.955658,-6.991744,-144.822159,440.69931,-5.293115,-149.299026,442.12738,-1.277426,-151.192642,443.615845,2.703856,-149.366287,444.292725,4.292169,-144.890625,443.761536,2.556241,-140.414917,442.333435,-1.460676,-138.560135,440.845001,-5.763638,-140.093124,440.280914,-29.77317,-121.500153,482.842987,-0.114061,-0.019738,-0.048788, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19186,0,0,0,0,64,0,0,38,1,0.975,0.182694,0.090107,-0.979032,-0.094236,0.103885,-0.990115,-66.928612,-158.106491,482.474823,-65.718231,-162.602173,483.0896,-61.877953,-164.840485,483.560089,-57.659451,-163.500717,483.610718,-55.543255,-159.369827,483.211792,-56.498169,-154.655243,482.848022,-60.604275,-152.652435,482.126495,-64.809486,-153.989136,482.075897,-7.600451,-145.354401,444.555511,-5.822861,-149.826538,445.885925,-1.746494,-151.683823,447.305023,2.241849,-149.812302,447.981506,3.780968,-145.308456,447.519104,1.96817,-140.836578,446.18869,-2.109778,-139.016037,444.769592,-6.426764,-140.604065,444.218018,-30.358934,-121.592392,484.541595,-0.112982,-0.0227,-0.047668, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19230,0,0,0,0,64,0,0,39,1,0.975,0.175694,0.084954,-0.980772,-0.075621,0.104941,-0.991599,-68.142227,-159.272446,486.632629,-66.928261,-163.741714,487.164673,-63.090672,-165.966019,487.568604,-58.879299,-164.634216,487.607819,-56.769165,-160.528397,487.259338,-57.724297,-155.845673,486.980408,-61.829502,-153.849136,486.323364,-66.029495,-155.178207,486.284119,-8.147041,-146.577042,449.348206,-6.351009,-151.03215,450.676666,-2.297291,-152.86795,452.155945,1.64164,-150.982681,452.919556,3.13342,-146.479767,452.520142,1.302023,-142.023376,451.191711,-2.754763,-140.224945,449.712402,-7.028111,-141.83197,449.069366,-31.253883,-121.952591,486.394318,-0.115909,-0.026488,-0.04526, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19263,0,0,0,0,64,0,0,40,1,0.975,0.17687,0.098212,-0.979322,-0.078387,0.103919,-0.991492,-69.560844,-160.466476,490.55899,-68.329414,-164.957352,491.185028,-64.477798,-167.169067,491.647522,-60.264671,-165.7966,491.675507,-58.16732,-161.646484,491.252625,-59.14444,-156.933456,490.875183,-63.26004,-154.960922,490.164124,-67.460014,-156.329742,490.136108,-9.154031,-146.828033,450.412292,-7.346198,-151.281708,451.798798,-3.273465,-153.085449,453.26004,0.678943,-151.156128,453.940063,2.170392,-146.624878,453.44046,0.326707,-142.172577,452.053955,-3.746734,-140.406296,450.592682,-8.032141,-142.051575,450.031311,-32.249882,-122.314522,487.458099,-0.115415,-0.027036,-0.045418, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19295,0,0,0,0,64,0,0,41,1,0.975,0.174265,0.088656,-0.9807,-0.077469,0.10642,-0.991299,-70.679031,-160.904007,490.992889,-69.436569,-165.385971,491.573181,-65.571655,-167.585297,491.979706,-61.351025,-166.205048,491.974243,-59.255581,-162.05658,491.560059,-60.240227,-157.355087,491.227539,-64.371063,-155.39151,490.573242,-68.579689,-156.767731,490.578674,-10.165493,-146.502472,449.199371,-8.384581,-150.986938,450.558289,-4.333921,-152.849121,452.086517,-0.383645,-150.970901,452.888824,1.126405,-146.451172,452.495209,-0.690968,-141.96489,451.136292,-4.745363,-140.141312,449.608063,-9.031337,-141.73909,448.922729,-33.358814,-122.927132,488.344971,-0.119039,-0.024585,-0.046859, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19327,0,0,0,0,64,0,0,42,1,0.975,0.176082,0.089394,-0.980308,-0.080945,0.10374,-0.991305,-71.623589,-161.200089,490.979218,-70.357788,-165.681625,491.528625,-66.462425,-167.849701,491.8367,-62.223606,-166.426636,491.722992,-60.131851,-162.250366,491.254089,-61.131649,-157.548203,490.945038,-65.297684,-155.617752,490.396606,-69.525871,-157.034683,490.510315,-11.26727,-146.815933,449.309723,-9.472938,-151.295776,450.669189,-5.392156,-153.133621,452.121948,-1.414335,-151.226517,452.816986,0.10508,-146.691971,452.347168,-1.724951,-142.212631,450.987701,-5.807188,-140.412094,449.534943,-10.118581,-142.035507,448.962036,-34.357632,-123.522934,488.805847,-0.121756,-0.02476,-0.048755, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19360,0,0,0,0,64,0,0,43,1,0.975,0.173148,0.092503,-0.980542,-0.070978,0.093819,-0.993056,-72.308632,-161.051437,490.428406,-71.021767,-165.531555,490.953552,-67.100716,-167.672836,491.186737,-62.847736,-166.21405,490.991394,-60.760963,-162.015182,490.481934,-61.775555,-157.313187,490.191742,-65.970917,-155.411331,489.723633,-70.214294,-156.862381,489.918976,-12.046503,-150.292038,459.478485,-10.243623,-154.746567,460.821136,-6.166925,-156.554642,462.221802,-2.204263,-154.632141,462.859955,-0.700908,-150.106293,462.361786,-2.537744,-145.653336,461.019104,-6.61473,-143.88063,459.618469,-10.910419,-145.519928,459.105255,-35.106449,-123.714981,488.597961,-0.133016,-0.021633,-0.050776, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19393,0,0,0,0,64,0,0,44,1,0.975,0.165942,0.12297,-0.978438,-0.07695,0.120062,-0.98978,-74.107544,-162.309265,498.144562,-72.750504,-166.808899,498.488495,-68.720871,-168.874161,498.375305,-64.388184,-167.292465,497.871307,-62.293056,-162.999649,497.271729,-63.347469,-158.278061,497.146545,-67.670647,-156.451691,497.041016,-71.999657,-158.020309,497.545013,-13.282166,-153.898132,473.628998,-11.334353,-158.312347,474.677826,-7.141134,-160.038742,475.820068,-3.158242,-158.046204,476.386597,-1.73781,-153.501877,476.045593,-3.712536,-149.087524,474.996765,-7.906667,-147.389114,473.854523,-12.232003,-149.12207,473.448059,-35.827003,-123.880409,490.692566,-0.135267,-0.022439,-0.054934, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19424,0,0,0,0,64,0,0,45,1,0.975,0.167096,0.13687,-0.976394,-0.063419,0.152238,-0.986307,-76.141205,-165.112595,511.03476,-74.864563,-169.679001,511.42807,-70.878197,-171.918762,511.658417,-66.519981,-170.514282,511.59082,-64.348328,-166.291122,511.264923,-65.347878,-161.511261,511.129364,-69.615143,-159.496765,510.641266,-73.965691,-160.897263,510.708862,-13.905625,-155.931061,483.970856,-11.859011,-160.352951,484.958252,-7.57437,-162.017075,486.012726,-3.561721,-159.930374,486.516632,-2.18924,-155.31575,486.174774,-4.260759,-150.894638,485.187408,-8.545253,-149.256302,484.132904,-12.907991,-151.087616,483.80127,-36.251293,-123.394829,492.317902,-0.133957,-0.026421,-0.056004, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,0,0,0,0,64,0,0,46,1,0.975,0.158963,0.141337,-0.977115,-0.049558,0.13796,-0.989197,-76.779572,-164.814789,513.512207,-75.427338,-169.353668,513.796448,-71.378815,-171.507919,513.860168,-67.009674,-170.01239,513.666199,-64.882507,-165.747284,513.328003,-65.947784,-160.994263,513.295593,-70.281982,-159.064758,512.97998,-74.646584,-160.554337,513.174011,-14.160116,-157.840698,492.024414,-12.064948,-162.225845,493.015533,-7.737266,-163.793594,493.896271,-3.715903,-161.609634,494.150726,-2.372219,-156.957504,493.629852,-4.489525,-152.578278,492.638733,-8.811874,-151.033081,491.757965,-13.176744,-152.956665,491.684296,-36.479774,-122.717064,493.474182,-0.133882,-0.027063,-0.057534, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19490,0,0,0,0,64,0,0,47,1,0.975,0.171399,0.136903,-0.975643,-0.041399,0.145372,-0.988511,-76.63208,-163.972916,514.050659,-75.383774,-168.532578,514.336243,-71.402466,-170.793488,514.467529,-67.023003,-169.427429,514.367615,-64.814537,-165.237366,514.095032,-65.776344,-160.472321,514.069092,-70.045631,-158.426025,513.678162,-74.419853,-159.788208,513.778076,-14.241669,-159.022675,498.151154,-12.139561,-163.398712,499.111816,-7.815926,-164.964127,500.000519,-3.806456,-162.78627,500.296661,-2.475094,-158.144226,499.826752,-4.598861,-153.772934,498.866089,-8.918336,-152.229675,497.977386,-13.273723,-154.150986,497.863342,-36.533127,-122.191872,494.736237,-0.130237,-0.025712,-0.058363, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19523,0,0,0,0,64,0,0,48,1,0.975,0.164302,0.133205,-0.977375,-0.055362,0.149234,-0.987251,-76.423988,-163.056961,513.244019,-75.16111,-167.614594,513.54248,-71.175514,-169.869049,513.704407,-66.804184,-168.495636,513.63501,-64.611824,-164.301224,513.374939,-65.591927,-159.536545,513.338196,-69.862755,-157.498322,512.914551,-74.228378,-158.868393,512.983948,-14.065086,-155.879852,490.753998,-12.044021,-160.318527,491.786255,-7.75071,-161.99054,492.807556,-3.701736,-159.89856,493.219574,-2.286331,-155.270096,492.781006,-4.332035,-150.834381,491.748718,-8.623134,-149.187683,490.727448,-13.016647,-151.015259,490.487061,-36.404751,-121.760559,495.52124,-0.129608,-0.02364,-0.059158, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19556,0,0,0,0,64,0,0,49,1,0.975,0.158776,0.14511,-0.976593,-0.069698,0.148157,-0.986505,-76.545631,-163.596817,517.282837,-75.203781,-168.108551,517.398865,-71.147774,-170.248596,517.295654,-66.757828,-168.762817,517.03363,-64.605995,-164.525955,516.766235,-65.647263,-159.809479,516.902832,-69.998497,-157.881134,516.753418,-74.387741,-159.360657,517.015442,-13.893958,-155.635086,491.708893,-11.808138,-160.046204,492.6698,-7.459467,-161.645035,493.528473,-3.398849,-159.47937,493.78186,-2.020275,-154.821716,493.281586,-4.127843,-150.416077,492.320679,-8.471571,-148.839371,491.462036,-12.875008,-150.743286,491.393951,-36.126003,-121.564362,496.908997,-0.129029,-0.026545,-0.057478, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19579,0,0,0,0,64,0,0,50,1,0.975,0.16368,0.141935,-0.97625,-0.066014,0.14659,-0.986992,-75.885437,-162.888596,517.137756,-74.548027,-167.421219,517.37085,-70.497536,-169.566483,517.321533,-66.112061,-168.065659,517.018677,-63.962578,-163.803482,516.639709,-65.000954,-159.057693,516.65094,-69.345612,-157.136276,516.455872,-73.728279,-158.629257,516.758728,-13.482388,-154.69986,490.914764,-11.401758,-159.121201,491.915558,-7.044178,-160.719788,492.762238,-2.966779,-158.543442,492.958832,-1.573671,-153.871964,492.390167,-3.676333,-149.457657,491.389374,-8.027517,-147.881378,490.542694,-12.444951,-149.790207,490.529907,-35.705223,-121.224037,498.495514,-0.121286,-0.028618,-0.057235, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
